order_id,partner_id,base_pay,incentive,earning,late_penalty,complaint_raised,complaint_reason
O53084,P2165,25,50,121.81,0,No,
O53085,P2296,40,10,150.7,10,No,
O53086,P2239,40,10,92.0,0,No,
O53087,P2010,25,50,108.26,0,Yes,Rude Behavior
O53088,P2200,40,20,162.82,0,No,
O53089,P2089,35,10,59.1,0,No,
O53090,P2007,25,0,99.44,10,No,
O53091,P2294,30,0,70.5,0,No,
O53092,P2119,40,20,129.86,0,No,
O53093,P2025,30,20,108.91999999999999,20,No,
O53094,P2272,25,20,51.96,0,No,
O53095,P2135,30,20,92.8,0,No,
O53096,P2299,40,0,56.290000000000006,10,No,
O53097,P2253,40,0,35.63,20,Yes,No Show
O53098,P2232,40,20,102.93,10,No,
O53099,P2204,40,20,78.61,0,No,
O53100,P2179,25,20,88.97,20,No,
O53101,P2002,25,10,98.95,0,Yes,Rude Behavior
O53102,P2018,30,0,76.28,10,No,
O53103,P2045,30,0,43.55,20,No,
O53104,P2116,35,0,90.48,0,No,
O53105,P2034,25,20,87.74,20,Yes,Late Delivery
O53106,P2291,35,20,102.42,0,No,
O53107,P2201,40,10,136.89,0,Yes,Rude Behavior
O53108,P2293,40,10,129.61,0,No,
O53109,P2163,25,0,132.69,10,No,
O53110,P2183,35,0,53.18,0,No,
O53111,P2060,40,20,82.45,10,No,
O53112,P2054,30,0,91.81,0,No,
O53113,P2014,35,0,67.65,0,No,
O53114,P2224,25,0,37.67,20,No,
O53115,P2296,30,20,105.24,0,Yes,Rude Behavior
O53116,P2106,40,0,103.63,0,No,
O53117,P2255,25,0,50.24,0,No,
O53118,P2292,35,10,110.63,0,No,
O53119,P2131,25,0,87.34,0,No,
O53120,P2213,25,50,110.57,10,No,
O53121,P2019,40,0,49.15,10,No,
O53122,P2078,25,20,155.62,0,No,
O53123,P2064,40,10,102.36,20,Yes,Rude Behavior
O53124,P2149,40,50,152.71,10,No,
O53125,P2220,30,10,39.78,10,Yes,Late Delivery
O53126,P2041,30,10,111.6,10,No,
O53127,P2000,25,10,48.65,10,Yes,Rude Behavior
O53128,P2074,25,10,53.85,0,No,
O53129,P2237,40,20,97.85,20,Yes,Late Delivery
O53130,P2114,35,0,54.61,0,No,
O53131,P2208,35,10,52.57,0,No,
O53132,P2264,25,20,66.24,10,No,
O53133,P2133,40,0,104.28,0,No,
O53134,P2172,40,20,144.37,0,No,
O53135,P2204,30,20,154.27,0,No,
O53136,P2029,35,20,121.13,0,No,
O53137,P2122,40,10,63.0,0,No,
O53138,P2254,30,10,98.61,10,No,
O53139,P2046,30,10,72.28,20,No,
O53140,P2299,25,0,26.07,10,No,
O53141,P2076,35,50,202.23,0,Yes,No Show
O53142,P2133,35,10,88.09,10,No,
O53143,P2196,35,0,45.11,10,Yes,Late Delivery
O53144,P2080,40,0,57.18,0,No,
O53145,P2260,35,10,121.23,0,No,
O53146,P2126,30,10,75.42,10,No,
O53147,P2120,25,10,70.55,0,No,
O53148,P2091,40,0,52.12,0,No,
O53149,P2120,35,10,97.85,0,No,
O53150,P2217,25,0,80.88,10,No,
O53151,P2281,35,10,58.29,0,No,
O53152,P2113,25,20,30.25,20,No,
O53153,P2169,35,20,102.65,20,No,
O53154,P2117,30,10,89.29,0,No,
O53155,P2229,35,0,108.07,10,No,
O53156,P2144,30,0,108.49,10,No,
O53157,P2064,35,50,128.22,0,No,
O53158,P2113,30,0,73.46,20,No,
O53159,P2209,35,0,93.4,0,No,
O53160,P2213,35,10,110.96,0,No,
O53161,P2115,35,0,83.09,0,No,
O53162,P2225,25,0,49.82,0,No,
O53163,P2255,25,0,36.34,0,No,
O53164,P2149,30,10,79.96,0,No,
O53165,P2123,25,20,60.28,10,Yes,Late Delivery
O53166,P2045,40,20,73.2,20,No,
O53167,P2081,25,20,42.43,10,No,
O53168,P2072,40,10,131.0,0,No,
O53169,P2169,40,0,70.94,0,No,
O53170,P2090,35,10,49.38,10,No,
O53171,P2144,40,20,90.48,20,No,
O53172,P2203,30,10,70.14,10,No,
O53173,P2212,30,0,121.15,0,No,
O53174,P2298,25,20,84.66,0,No,
O53175,P2039,35,0,70.64,0,No,
O53176,P2286,35,20,125.25,0,No,
O53177,P2253,40,0,130.96,0,No,
O53178,P2122,35,10,109.25,0,No,
O53179,P2285,30,0,36.99,10,Yes,Late Delivery
O53180,P2180,25,10,41.51,0,No,
O53181,P2220,25,20,70.7,0,Yes,Late Delivery
O53182,P2082,30,0,109.26,0,No,
O53183,P2179,thirty,0,135.67,0,No,
O53184,P2104,35,0,56.47,0,No,
O53185,P2297,40,0,64.9,10,No,
O53186,P2289,25,20,52.0,0,Yes,Late Delivery
O53187,P2267,35,0,44.25,10,No,
O53188,P2073,30,50,184.15,0,No,
O53189,P2196,35,20,77.72,20,No,
O53190,P2119,30,0,131.12,20,Yes,Rude Behavior
O53191,P2057,40,0,93.49,10,Yes,Late Delivery
O53192,P2014,25,20,104.84,0,No,
O53193,P2180,35,0,86.3,10,Yes,Late Delivery
O53194,P2110,40,20,158.79,0,No,
O53195,P2203,35,50,118.69999999999999,20,No,
O53196,P2202,35,0,82.07,0,No,
O53197,P2242,35,20,115.94,0,No,
O53198,P2182,30,50,102.46,0,Yes,Late Delivery
O53199,P2099,25,10,92.57,0,No,
O53200,P2105,thirty,0,48.18,0,No,
O53201,P2217,40,0,97.59,0,No,
O53202,P2100,40,10,115.22,10,No,
O53203,P2298,40,20,96.3,0,No,
O53204,P2048,40,10,38.43,20,No,
O53205,P2288,35,0,95.97,0,Yes,Late Delivery
O53206,P2147,40,0,131.08,0,No,
O53207,P2226,35,20,93.82,0,No,
O53208,P2293,25,0,50.08,0,No,
O53209,P2187,35,50,158.66,0,No,
O53210,P2160,30,0,61.15,0,No,
O53211,P2199,35,0,74.11,10,No,
O53212,P2205,35,10,97.51,10,No,
O53213,P2154,30,0,39.44,0,Yes,Wrong Order
O53214,P2015,25,10,59.14,0,No,
O53215,P2034,25,20,83.8,0,No,
O53216,P2278,35,20,169.08,0,No,
O53217,P2274,35,10,159.34,0,Yes,No Show
O53218,P2264,25,0,133.41,0,No,
O53219,P2260,40,10,62.08,0,No,
O53220,P2072,30,50,88.37,0,No,
O53221,P2168,25,10,104.85,10,No,
O53222,P2071,40,20,78.53,10,Yes,Wrong Order
O53223,P2045,40,20,89.06,20,No,
O53224,P2218,30,10,117.09,10,No,
O53225,P2004,30,10,98.88,10,No,
O53226,P2090,40,10,116.94,0,No,
O53227,P2171,35,0,64.11,10,Yes,Late Delivery
O53228,P2193,35,20,124.62,20,No,
O53229,P2022,35,50,94.12,0,Yes,Rude Behavior
O53230,P2242,35,50,129.49,0,No,
O53231,P2167,25,0,56.13,0,No,
O53232,P2242,35,0,30.04,20,No,
O53233,P2237,25,10,61.730000000000004,10,Yes,Rude Behavior
O53234,P2027,25,0,43.19,10,No,
O53235,P2292,30,0,107.19,0,No,
O53236,P2245,30,0,98.69,0,Yes,No Show
O53237,P2103,35,0,68.19,0,No,
O53238,P2074,35,0,125.91,10,Yes,Rude Behavior
O53239,P2061,40,10,70.33,0,No,
O53240,P2139,30,10,94.06,0,No,
O53241,P2298,30,0,55.06999999999999,20,Yes,Late Delivery
O53242,P2168,35,10,77.44,10,Yes,Late Delivery
O53243,P2268,40,50,178.81,0,No,
O53244,P2095,25,10,133.96,0,Yes,Rude Behavior
O53245,P2275,35,0,118.51,0,No,
O53246,P2179,25,50,88.16,10,No,
O53247,P2182,35,20,137.47,10,No,
O53248,P2202,35,20,112.55,0,No,
O53249,P2240,25,0,84.35,20,No,
O53250,P2114,40,0,53.47,20,No,
O53251,P2054,40,10,56.370000000000005,20,No,
O53252,P2141,30,20,99.11,20,No,
O53253,P2011,30,10,60.22,10,No,
O53254,P2138,30,0,97.73,0,No,
O53255,P2095,35,20,121.02,0,No,
O53256,P2029,40,0,68.16,10,No,
O53257,P2259,35,20,72.74,0,Yes,Wrong Order
O53258,P2258,30,50,122.94,0,No,
O53259,P2232,35,20,78.9,0,No,
O53260,P2244,40,10,99.63,0,No,
O53261,P2242,30,0,72.01,0,Yes,
O53262,P2156,40,0,88.62,0,Yes,Late Delivery
O53263,P2096,35,10,78.31,0,No,
O53264,P2245,25,20,84.28,0,No,
O53265,P2168,30,0,68.32,0,No,
O53266,P2154,25,10,105.12,0,No,
O53267,P2245,30,20,107.04,0,Yes,No Show
O53268,P2037,25,10,63.26,0,No,
O53269,P2143,30,10,48.67,0,No,
O53270,P2048,25,0,69.29,0,No,
O53271,P2037,40,0,85.51,0,No,
O53272,P2049,30,0,91.17,0,No,
O53273,P2295,30,0,65.43,20,Yes,Wrong Order
O53274,P2160,35,0,124.37,0,No,
O53275,P2162,25,0,55.03,0,No,
O53276,P2127,30,50,122.25,0,No,
O53277,P2177,25,10,81.27,0,Yes,No Show
O53278,P2048,35,10,125.68,10,Yes,
O53279,P2185,40,10,94.67,10,No,
O53280,P2240,25,10,42.25,0,Yes,Rude Behavior
O53281,P2036,40,20,113.52,0,Yes,Rude Behavior
O53282,P2102,25,50,123.32,0,No,
O53283,P2069,35,0,105.07,0,No,
O53284,P2129,30,50,98.45,0,No,
O53285,P2077,40,20,103.54,10,No,
O53286,P2042,30,20,74.59,0,Yes,Rude Behavior
O53287,P2297,40,10,59.78,0,No,
O53288,P2221,40,10,95.22,0,No,
O53289,P2138,40,0,124.91,10,No,
O53290,P2073,40,0,68.01,0,No,
O53291,P2258,25,0,100.41,0,No,
O53292,P2220,30,10,96.05,0,No,
O53293,P2177,25,20,54.68,0,No,
O53294,P2011,25,10,43.94,0,Yes,Rude Behavior
O53295,P2218,30,0,40.85,10,No,
O53296,P2129,25,10,55.11,10,No,
O53297,P2068,30,10,130.69,0,No,
O53298,P2057,40,0,89.01,0,Yes,Late Delivery
O53299,P2139,40,0,57.52,0,No,
O53300,P2253,25,0,85.58,10,No,
O53301,P2163,30,50,192.94,0,No,
O53302,P2109,35,0,53.7,0,No,
O53303,P2189,35,0,98.92,0,No,
O53304,P2161,25,10,76.77,0,Yes,Wrong Order
O53305,P2274,35,50,100.02,0,No,
O53306,P2139,40,20,70.27,10,Yes,No Show
O53307,P2163,40,10,92.44,0,No,
O53308,P2189,40,10,75.08,0,No,
O53309,P2271,25,10,73.86,0,No,
O53310,P2109,40,10,44.480000000000004,20,No,
O53311,P2136,30,0,62.0,0,No,
O53312,P2095,35,20,64.13,20,No,
O53313,P2186,35,20,144.03,0,No,
O53314,P2127,35,50,164.52,0,No,
O53315,P2018,25,20,102.15,10,No,
O53316,P2121,30,0,37.71,10,No,
O53317,P2230,40,50,120.28999999999999,10,No,
O53318,P2202,40,0,58.92,20,No,
O53319,P2117,25,20,92.71,10,No,
O53320,P2287,25,50,94.38,10,No,
O53321,P2216,35,10,97.0,0,No,
O53322,P2062,35,0,119.25,0,No,
O53323,P2163,40,0,140.32,0,No,
O53324,P2272,40,20,96.74,10,No,
O53325,P2132,35,50,106.7,0,No,
O53326,P2067,30,0,61.81999999999999,10,Yes,Rude Behavior
O53327,P2038,25,0,68.11,20,No,
O53328,P2102,30,20,57.31999999999999,10,No,
O53329,P2152,40,10,76.48,0,No,
O53330,P2151,35,0,97.88,10,Yes,Wrong Order
O53331,P2115,30,0,87.7,0,No,
O53332,P2208,30,10,95.86,10,No,
O53333,P2139,35,0,75.86,0,Yes,Wrong Order
O53334,P2236,40,0,45.38,0,No,
O53335,P2264,30,0,44.56,0,No,
O53336,P2235,40,10,55.37,0,No,
O53337,P2073,40,0,102.35,0,No,
O53338,P2188,40,20,106.79,0,No,
O53339,P2037,35,50,90.0,0,No,
O53340,P2211,25,0,34.97,0,No,
O53341,P2235,25,50,113.28,20,No,
O53342,P2115,40,0,60.349999999999994,10,No,
O53343,P2231,25,50,111.64,0,Yes,Late Delivery
O53344,P2243,30,10,26.509999999999998,20,No,
O53345,P2073,40,20,100.55,0,No,
O53346,P2270,25,10,66.96,0,No,
O53347,P2297,30,0,112.76,0,No,
O53348,P2147,35,10,125.26,0,No,
O53349,P2053,40,20,94.72,10,No,
O53350,P2130,30,10,26.659999999999997,20,No,
O53351,P2223,30,10,52.64,0,No,
O53352,P2244,35,50,145.51,0,No,
O53353,P2076,25,0,53.620000000000005,20,No,
O53354,P2134,35,0,62.55,0,No,
O53355,P2112,25,10,118.95,0,No,
O53356,P2289,25,0,74.05,10,No,
O53357,P2276,25,0,96.82,20,No,
O53358,P2237,40,0,98.72,0,No,
O53359,P2242,25,0,39.99,0,No,
O53360,P2154,35,20,55.03,20,No,
O53361,P2024,35,50,124.9,20,No,
O53362,P2293,40,50,162.31,0,No,
O53363,P2200,40,20,81.34,0,No,
O53364,P2108,40,0,91.57,10,No,
O53365,P2284,25,0,20.939999999999998,20,No,
O53366,P2053,25,0,103.5,0,No,
O53367,P2236,25,50,96.28,0,No,
O53368,P2150,25,20,90.93,0,No,
O53369,P2097,35,0,65.42,0,Yes,Late Delivery
O53370,P2203,40,10,76.82,10,No,
O53371,P2268,30,0,57.81,20,Yes,Wrong Order
O53372,P2019,40,0,94.36,0,No,
O53373,P2235,40,0,73.81,20,Yes,Rude Behavior
O53374,P2014,40,20,163.0,0,No,
O53375,P2288,40,10,143.85,0,No,
O53376,P2285,35,10,67.16,10,No,
O53377,P2265,40,0,95.34,0,No,
O53378,P2199,25,0,85.27,0,No,
O53379,P2236,40,0,121.55,0,No,
O53380,P2073,35,10,115.61,0,Yes,Rude Behavior
O53381,P2050,35,10,111.5,0,No,
O53382,P2278,25,0,92.81,10,No,
O53383,P2147,40,20,119.75,10,No,
O53384,P2150,35,0,73.63,0,No,
O53385,P2189,35,0,51.64,0,No,
O53386,P2264,25,20,74.21,10,No,
O53387,P2245,30,10,72.14,0,No,
O53388,P2093,30,20,68.91,0,Yes,Late Delivery
O53389,P2154,30,20,58.19,0,Yes,Late Delivery
O53390,P2217,35,10,145.43,0,No,
O53391,P2140,30,20,59.879999999999995,10,No,
O53392,P2026,25,10,64.8,0,No,
O53393,P2280,30,20,97.99,10,No,
O53394,P2108,40,20,67.53,10,No,
O53395,P2259,40,50,101.88,0,No,
O53396,P2061,30,20,147.12,0,No,
O53397,P2261,40,10,97.81,20,No,
O53398,P2110,40,0,88.82,0,No,
O53399,P2017,25,10,37.51,10,No,
O53400,P2256,30,0,73.54,10,No,
O53401,P2093,25,20,144.73,0,Yes,Rude Behavior
O53402,P2124,40,20,120.99000000000001,20,No,
O53403,P2246,40,0,150.2,0,No,
O53404,P2103,35,0,34.62,20,No,
O53405,P2290,35,10,112.71,0,No,
O53406,P2221,25,50,131.91,0,No,
O53407,P2225,30,20,81.69,10,No,
O53408,P2073,25,0,39.7,0,No,
O53409,P2148,40,10,40.45,20,No,
O53410,P2102,30,20,64.9,0,No,
O53411,P2238,35,50,86.4,20,No,
O53412,P2036,40,50,121.09,0,No,
O53413,P2141,25,10,79.89,0,No,
O53414,P2223,40,50,111.02,0,No,
O53415,P2292,25,20,57.16,0,No,
O53416,P2190,25,0,58.27,0,No,
O53417,P2274,40,50,136.11,0,No,
O53418,P2007,40,10,81.37,10,No,
O53419,P2157,25,0,107.82,0,No,
O53420,P2012,25,0,82.62,0,No,
O53421,P2199,30,0,36.57,20,Yes,Wrong Order
O53422,P2106,35,0,68.88,10,No,
O53423,P2009,25,20,121.63,0,No,
O53424,P2106,35,0,76.63,20,Yes,Rude Behavior
O53425,P2161,25,0,50.05,0,No,
O53426,P2205,35,0,39.96,20,No,
O53427,P2015,30,50,86.83,10,No,
O53428,P2022,30,10,152.05,0,No,
O53429,P2087,35,10,132.75,0,No,
O53430,P2038,30,10,60.91,20,No,
O53431,P2169,25,10,58.63,0,No,
O53432,P2022,40,0,86.65,0,No,
O53433,P2252,25,10,67.92,10,No,
O53434,P2024,25,10,120.36,0,No,
O53435,P2113,25,0,43.49,0,No,
O53436,P2221,25,0,60.26,0,No,
O53437,P2007,40,0,104.0,0,No,
O53438,P2182,25,20,36.91,20,No,
O53439,P2273,25,10,90.82,10,No,
O53440,P2285,25,0,84.81,0,No,
O53441,P2024,25,50,95.02,10,No,
O53442,P2158,40,50,127.99000000000001,20,No,
O53443,P2120,25,20,66.28,20,No,
O53444,P2263,40,0,120.98,0,No,
O53445,P2190,25,10,61.150000000000006,10,No,
O53446,P2073,25,0,93.01,0,No,
O53447,P2209,30,0,49.7,0,No,
O53448,P2260,35,20,115.61,10,No,
O53449,P2189,40,10,101.34,20,No,
O53450,P2047,25,0,65.12,20,No,
O53451,P2278,30,0,17.83,20,No,
O53452,P2263,35,10,64.91,0,No,
O53453,P2299,35,10,132.43,0,No,
O53454,P2143,40,10,60.5,0,No,
O53455,P2280,40,10,139.16,0,No,
O53456,P2064,40,10,107.82,0,No,
O53457,P2169,25,10,48.09,0,No,
O53458,P2276,30,0,121.55,0,No,
O53459,P2059,30,50,107.54,0,No,
O53460,P2213,35,20,92.25,0,No,
O53461,P2176,40,0,77.31,20,No,
O53462,P2157,40,0,58.81,0,No,
O53463,P2227,40,0,101.02,0,Yes,Late Delivery
O53464,P2118,30,50,148.88,10,No,
O53465,P2057,30,0,112.2,0,No,
O53466,P2274,40,0,38.13,10,No,
O53467,P2124,40,10,158.98,0,No,
O53468,P2127,40,0,108.03,0,Yes,Rude Behavior
O53469,P2002,30,0,49.16,0,Yes,Wrong Order
O53470,P2181,25,20,81.7,0,No,
O53471,P2087,35,0,56.84,0,No,
O53472,P2120,25,50,91.43,0,No,
O53473,P2237,35,10,92.75,0,No,
O53474,P2104,35,0,47.74,10,No,
O53475,P2222,25,20,120.82,10,No,
O53476,P2086,40,20,83.96,0,No,
O53477,P2095,25,0,71.44,0,No,
O53478,P2230,25,0,57.5,20,No,
O53479,P2278,25,20,114.78,0,No,
O53480,P2102,30,0,84.48,0,No,
O53481,P2153,25,0,37.72,0,No,
O53482,P2272,35,0,123.83,0,Yes,Rude Behavior
O53483,P2096,35,10,83.19,0,No,
O53484,P2096,40,20,81.86,10,No,
O53485,P2291,35,20,93.77,10,No,
O53486,P2007,35,0,51.35,0,No,
O53487,P2156,30,50,146.44,0,No,
O53488,P2196,35,10,92.59,0,No,
O53489,P2205,35,10,78.67,0,Yes,Rude Behavior
O53490,P2134,25,0,106.44,0,No,
O53491,P2131,40,10,136.5,0,No,
O53492,P2007,35,10,89.71,0,No,
O53493,P2222,30,10,47.3,0,No,
O53494,P2140,35,10,54.61,0,No,
O53495,P2100,35,10,92.83,10,Yes,Wrong Order
O53496,P2152,35,0,48.52,0,No,
O53497,P2118,30,10,167.17,0,No,
O53498,P2082,35,0,97.93,0,No,
O53499,P2269,35,20,135.71,0,No,
O53500,P2126,40,50,118.65,0,No,
O53501,P2139,40,10,103.08,0,No,
O53502,P2232,35,50,104.89,0,Yes,Late Delivery
O53503,P2103,25,0,91.44,0,No,
O53504,P2256,35,20,76.45,10,No,
O53505,P2222,30,20,126.91,0,Yes,Late Delivery
O53506,P2260,25,0,85.44,0,No,
O53507,P2055,30,0,40.47,0,No,
O53508,P2143,30,0,61.769999999999996,10,No,
O53509,P2245,35,10,71.27,0,No,
O53510,P2298,40,50,102.33,10,No,
O53511,P2222,30,20,88.74,10,No,
O53512,P2013,40,20,74.75,10,No,
O53513,P2211,25,50,134.24,0,No,
O53514,P2036,35,10,111.0,0,No,
O53515,P2216,25,0,60.3,0,No,
O53516,P2121,35,0,47.63,0,Yes,Rude Behavior
O53517,P2271,40,0,92.87,10,No,
O53518,P2066,40,0,137.02,0,Yes,Wrong Order
O53519,P2184,35,10,70.99,20,No,
O53520,P2290,35,10,52.95,10,No,
O53521,P2117,25,10,82.15,10,No,
O53522,P2185,40,10,93.32,20,No,
O53523,P2284,30,20,71.64,0,No,
O53524,P2201,40,0,101.27,20,No,
O53525,P2121,35,0,99.39,20,No,
O53526,P2251,30,0,29.700000000000003,10,No,
O53527,P2158,40,20,62.260000000000005,20,No,
O53528,P2086,30,10,71.53,20,No,
O53529,P2068,35,0,60.75,10,No,
O53530,P2290,25,50,82.94,0,No,
O53531,P2044,35,10,136.25,10,No,
O53532,P2206,40,10,62.29,0,No,
O53533,P2080,30,50,124.0,20,Yes,Rude Behavior
O53534,P2135,30,50,156.4,0,No,
O53535,P2238,40,0,113.76,0,No,
O53536,P2037,30,10,117.87,0,No,
O53537,P2017,35,10,103.26,0,No,
O53538,P2080,40,20,116.42,0,No,
O53539,P2243,35,20,104.85,0,No,
O53540,P2048,35,10,133.98,0,No,
O53541,P2146,25,10,89.37,20,No,
O53542,P2100,40,20,167.54,0,No,
O53543,P2146,40,0,36.89,10,No,
O53544,P2083,25,0,68.41,0,Yes,Wrong Order
O53545,P2202,40,10,116.89,0,Yes,Wrong Order
O53546,P2060,25,0,42.09,10,No,
O53547,P2285,25,0,61.769999999999996,10,No,
O53548,P2145,35,20,64.53,20,No,
O53549,P2128,40,20,57.09,20,No,
O53550,P2209,30,0,40.74,10,No,
O53551,P2237,35,0,115.13,0,Yes,Wrong Order
O53552,P2004,40,50,109.08,0,No,
O53553,P2143,30,0,69.97,0,Yes,Rude Behavior
O53554,P2226,25,0,33.54,0,No,
O53555,P2065,40,10,89.66,0,No,
O53556,P2060,25,0,37.68,0,No,
O53557,P2053,30,0,72.87,10,No,
O53558,P2270,25,10,79.52,10,No,
O53559,P2282,30,20,72.83,20,No,
O53560,P2204,35,10,69.43,0,No,
O53561,P2024,30,20,145.43,0,Yes,Wrong Order
O53562,P2164,40,0,56.42,0,Yes,Wrong Order
O53563,P2005,40,10,141.25,0,No,
O53564,P2059,35,0,60.48,0,No,
O53565,P2168,30,10,60.870000000000005,20,No,
O53566,P2041,35,0,58.05,20,No,
O53567,P2265,25,0,66.28,0,No,
O53568,P2102,25,50,118.18,10,No,
O53569,P2155,30,50,116.93,0,No,
O53570,P2086,35,10,99.79,0,No,
O53571,P2271,25,0,39.6,20,No,
O53572,P2179,25,50,138.52,0,Yes,Wrong Order
O53573,P2199,25,20,127.28,0,Yes,Late Delivery
O53574,P2180,25,10,51.16,0,No,
O53575,P2221,30,20,110.89,0,Yes,Rude Behavior
O53576,P2116,30,10,89.54,0,Yes,Rude Behavior
O53577,P2279,25,10,62.09,0,No,
O53578,P2119,25,20,78.36,10,Yes,Late Delivery
O53579,P2206,30,0,76.93,0,No,
O53580,P2154,30,0,96.71,0,No,
O53581,P2239,40,0,91.56,10,No,
O53582,P2113,25,10,44.67,0,No,
O53583,P2153,40,10,100.46,10,No,
O53584,P2058,30,0,98.35,10,No,
O53585,P2266,35,0,88.71,0,No,
O53586,P2188,40,10,127.23,0,No,
O53587,P2113,35,20,66.39,10,Yes,Late Delivery
O53588,P2275,25,10,83.4,20,No,
O53589,P2089,35,50,171.65,10,Yes,Late Delivery
O53590,P2205,30,0,74.9,0,No,
O53591,P2098,40,10,60.16,0,Yes,Late Delivery
O53592,P2278,30,10,93.66,0,No,
O53593,P2049,25,0,28.509999999999998,10,No,
O53594,P2174,25,10,39.69,0,Yes,Wrong Order
O53595,P2066,35,10,76.66,10,No,
O53596,P2055,25,10,65.01,0,No,
O53597,P2277,30,0,77.41,0,No,
O53598,P2189,25,0,106.79,0,No,
O53599,P2009,30,20,110.49,10,No,
O53600,P2047,30,0,36.41,10,No,
O53601,P2211,40,50,150.7,0,No,
O53602,P2102,35,20,99.32,0,Yes,Wrong Order
O53603,P2056,30,10,114.38,0,No,
O53604,P2086,35,10,48.98,10,No,
O53605,P2015,30,10,123.47,10,Yes,Late Delivery
O53606,P2143,25,50,114.92,10,No,
O53607,P2044,25,50,108.54,0,No,
O53608,P2112,35,20,150.02,0,No,
O53609,P2143,35,10,112.79,10,No,
O53610,P2188,40,0,89.51,10,Yes,Wrong Order
O53611,P2152,40,20,105.0,20,No,
O53612,P2140,40,0,111.37,0,No,
O53613,P2173,25,50,115.86,0,No,
O53614,P2286,25,20,100.21,0,No,
O53615,P2161,30,20,132.57,10,No,
O53616,P2101,40,20,69.82,0,Yes,Wrong Order
O53617,P2134,25,0,55.900000000000006,10,No,
O53618,P2158,30,0,117.47,0,Yes,Rude Behavior
O53619,P2101,40,0,78.6,0,Yes,Rude Behavior
O53620,P2242,40,10,138.39,0,No,
O53621,P2280,30,0,39.41,10,Yes,
O53622,P2129,25,20,77.81,0,Yes,Rude Behavior
O53623,P2227,25,0,,0,No,
O53624,P2068,35,0,58.53,20,Yes,Late Delivery
O53625,P2227,35,0,66.67,0,No,
O53626,P2079,40,20,72.74,10,No,
O53627,P2223,40,20,135.18,0,No,
O53628,P2270,30,0,69.25,0,No,
O53629,P2114,25,0,41.94,0,No,
O53630,P2214,30,10,119.89,0,No,
O53631,P2268,25,10,55.08,0,Yes,No Show
O53632,P2152,30,0,81.98,10,No,
O53633,P2225,25,20,101.25,20,No,
O53634,P2087,30,0,91.64,0,No,
O53635,P2287,25,50,127.93,10,No,
O53636,P2216,25,10,79.9,0,No,
O53637,P2084,40,50,116.99,0,No,
O53638,P2214,35,0,91.63,0,Yes,Late Delivery
O53639,P2241,40,0,52.6,0,Yes,Wrong Order
O53640,P2248,40,10,146.2,0,No,
O53641,P2115,35,10,53.17,0,Yes,Rude Behavior
O53642,P2227,40,0,47.06,10,No,
O53643,P2225,35,0,82.01,0,No,
O53644,P2000,30,0,47.46,10,No,
O53645,P2154,30,20,59.8,20,Yes,Late Delivery
O53646,P2051,35,20,108.33,0,No,
O53647,P2007,35,50,144.56,10,No,
O53648,P2204,35,0,48.85,0,No,
O53649,P2042,35,50,122.38,0,No,
O53650,P2244,25,50,105.99,10,No,
O53651,P2047,40,0,62.86,10,No,
O53652,P2025,25,0,85.68,0,No,
O53653,P2174,30,0,80.88,0,No,
O53654,P2138,40,20,120.09,0,No,
O53655,P2223,30,10,58.93,0,No,
O53656,P2286,30,20,82.77,0,No,
O53657,P2188,40,10,68.45,20,No,
O53658,P2140,30,10,115.56,0,Yes,Wrong Order
O53659,P2135,40,10,99.8,20,No,
O53660,P2268,25,0,89.01,0,No,
O53661,P2256,40,20,123.16,0,Yes,Late Delivery
O53662,P2069,40,0,99.46,0,No,
O53663,P2136,25,20,73.05,0,No,
O53664,P2045,25,0,91.98,0,Yes,Wrong Order
O53665,P2066,25,10,79.03,10,Yes,Wrong Order
O53666,P2010,25,10,145.55,0,No,
O53667,P2188,40,10,107.54,10,No,
O53668,P2211,25,20,111.97,0,No,
O53669,P2080,40,10,140.87,0,No,
O53670,P2272,30,50,126.64,0,No,
O53671,P2237,25,10,120.8,0,No,
O53672,P2219,25,50,117.25,0,Yes,Rude Behavior
O53673,P2029,35,10,87.36,10,Yes,
O53674,P2199,35,0,46.67,0,No,
O53675,P2298,40,0,140.18,0,No,
O53676,P2003,40,0,116.72,0,No,
O53677,P2065,25,10,98.35,0,Yes,Late Delivery
O53678,P2059,40,10,58.41,0,No,
O53679,P2281,40,20,134.03,0,No,
O53680,P2083,35,10,59.83,10,No,
O53681,P2174,30,10,51.15,0,No,
O53682,P2233,35,0,86.53,0,No,
O53683,P2260,35,0,52.31,10,Yes,Rude Behavior
O53684,P2103,35,0,101.48,0,No,
O53685,P2004,40,10,65.76,0,Yes,Late Delivery
O53686,P2013,25,0,64.57,0,No,
O53687,P2044,35,10,73.71,0,Yes,Late Delivery
O53688,P2163,35,0,65.27,0,No,
O53689,P2210,25,0,78.05,0,No,
O53690,P2255,25,10,92.1,0,Yes,No Show
O53691,P2259,30,0,39.85,10,No,
O53692,P2175,40,10,131.44,0,Yes,Rude Behavior
O53693,P2279,40,10,113.23,10,No,
O53694,P2052,35,20,85.74,0,Yes,Late Delivery
O53695,P2105,30,20,122.66,0,No,
O53696,P2006,35,10,148.94,0,No,
O53697,P2028,30,0,58.3,0,No,
O53698,P2057,30,10,43.39,10,No,
O53699,P2200,40,0,106.64,0,No,
O53700,P2213,35,10,77.97,0,No,
